59.9600;-1.351584;-10.96437
60.0000;-1.376269;-10.92697
60.0400;-1.397585;-10.89133
60.0800;-1.416793;-10.85373
60.1200;-1.434552;-10.81392
60.1600;-1.451136;-10.77185
60.2000;-1.466159;-10.72772
60.2400;-1.479124;-10.68184
60.2800;-1.490028;-10.63428
60.3200;-1.49891;-10.58507
60.3600;-1.505846;-10.53502
60.4000;-1.511368;-10.49267
60.4400;-1.515499;-10.4524
60.4800;-1.518609;-10.40992
60.5200;-1.520795;-10.36524
60.5600;-1.521543;-10.31863
60.6000;-1.520881;-10.27013
60.6400;-1.519372;-10.21956
60.6800;-1.516953;-10.16698
60.7200;-1.513015;-10.1127
60.7600;-1.50735;-10.05692
60.8000;-1.499993;-9.999645
60.8400;-1.490978;-9.940915
60.8800;-1.480336;-9.880756
60.9200;-1.4681;-9.819198
60.9600;-1.454292;-9.756274
61.0000;-1.438609;-9.692306
61.0400;-1.420689;-9.627743
61.0800;-1.400541;-9.562643
61.1200;-1.37821;-9.497013
61.1600;-1.354195;-9.431765
61.2000;-1.333666;-9.376819
61.2400;-1.31338;-9.325713
61.2800;-1.293368;-9.278017
61.3200;-1.276166;-9.237839
61.3600;-1.257087;-9.197236
61.4000;-1.235802;-9.155619
61.4400;-1.212358;-9.113008
61.4800;-1.186795;-9.069421
61.5200;-1.159157;-9.02488
61.5600;-1.129484;-8.979403
61.6000;-1.097816;-8.933008
61.6400;-1.064195;-8.885715
61.6800;-1.028657;-8.837538
61.7200;-0.9912757;-8.788454
61.7600;-0.9525023;-8.73804
61.8000;-0.9130821;-8.685822
61.8400;-0.8735836;-8.631604
61.8800;-0.8340603;-8.575407
61.9200;-0.7960437;-8.519864
61.9600;-0.7645925;-8.473611
62.0000;-0.7346812;-8.427391
62.0400;-0.7084634;-8.386198
62.0800;-0.6873221;-8.352981
62.1200;-0.6702744;-8.326195
62.1600;-0.6565276;-8.304595
62.2000;-0.6454425;-8.287177
62.2400;-0.6345958;-8.269518
62.2800;-0.6223959;-8.249475
62.3200;-0.6099757;-8.228219
62.3600;-0.5995569;-8.210333
62.4000;-0.5882496;-8.191334
62.4400;-0.5778242;-8.173962
62.4800;-0.5694174;-8.159953
62.5200;-0.5620556;-8.147763
62.5600;-0.5532445;-8.133519
62.6000;-0.5432028;-8.116745
62.6400;-0.5341609;-8.101169
62.6800;-0.5255427;-8.086788
62.7200;-0.5155444;-8.071563
62.7600;-0.5069851;-8.058772
62.8000;-0.4967979;-8.045214
62.8400;-0.4842296;-8.030103
62.8800;-0.4693276;-8.013473
62.9200;-0.4532147;-7.99632
62.9600;-0.4396029;-7.981937
63.0000;-0.4246465;-7.966876
63.0400;-0.4074037;-7.950293
63.0800;-0.38792;-7.932219
63.1200;-0.3662397;-7.912683
63.1600;-0.3424066;-7.891715
63.2000;-0.3164634;-7.869342
63.2400;-0.2930592;-7.849294
63.2800;-0.2718174;-7.831246
63.3200;-0.248414;-7.811736
63.3600;-0.22336;-7.791157
63.4000;-0.2019617;-7.773629
63.4400;-0.1808845;-7.756549
63.4800;-0.1576426;-7.737988
63.5200;-0.1322787;-7.717976
63.5600;-0.1048351;-7.69654
63.6000;-0.07535303;-7.673709
63.6400;-0.04387293;-7.649511
63.6800;-0.01043449;-7.623973
63.7200;0.02492342;-7.597122
63.7600;0.0621627;-7.568983
63.8000;0.101246;-7.539582
63.8400;0.1421367;-7.508945
63.8800;0.184799;-7.477096
63.9200;0.2291977;-7.444058
63.9600;0.2752982;-7.409855
64.0000;0.3230669;-7.374512
