62.6100;-14.83718;-7.61721
62.6500;-14.72122;-7.511667
62.6900;-14.60525;-7.406124
62.7300;-14.48929;-7.300581
62.7700;-14.37333;-7.195038
62.8100;-14.25736;-7.089495
62.8500;-14.1414;-6.983952
62.8900;-14.02544;-6.878408
62.9300;-13.90948;-6.772865
62.9700;-13.79351;-6.667322
63.0100;-13.67755;-6.561779
63.0500;-13.56159;-6.456236
63.0900;-13.44562;-6.350693
63.1300;-13.35525;-6.224894
63.1700;-13.31304;-6.074673
63.2100;-13.20943;-5.958384
63.2500;-13.09347;-5.852841
63.2900;-12.97751;-5.747298
63.3300;-12.86154;-5.641755
63.3700;-12.74558;-5.536211
63.4100;-12.62962;-5.430668
63.4500;-12.51365;-5.325125
63.4900;-12.39769;-5.219582
63.5300;-12.28173;-5.114039
63.5700;-12.16577;-5.008496
63.6100;-12.0498;-4.902953
63.6500;-11.93384;-4.79741
63.6900;-11.81788;-4.691866
63.7300;-11.70191;-4.586323
63.7700;-11.58595;-4.48078
63.8100;-11.46921;-4.376114
63.8500;-11.34295;-4.283294
63.8900;-11.21258;-4.19617
63.9300;-11.08662;-4.102952
63.9700;-10.97096;-3.997106
64.0100;-10.85614;-3.890326
64.0500;-10.74132;-3.783547
64.0900;-10.62649;-3.676768
64.1300;-10.51167;-3.569989
64.1700;-10.39685;-3.46321
64.2100;-10.28203;-3.356431
64.2500;-10.1672;-3.249652
64.2900;-10.05238;-3.142873
64.3300;-9.93756;-3.036094
64.3700;-9.822031;-2.930085
64.4100;-9.70326;-2.827719
64.4500;-9.583807;-2.726144
64.4900;-9.464354;-2.624569
64.5300;-9.348128;-2.51938
64.5700;-9.236073;-2.409786
64.6100;-9.111832;-2.314218
64.6500;-8.995264;-2.209496
64.6900;-8.887767;-2.09537
64.7300;-8.784335;-1.977521
64.7700;-8.678587;-1.861799
64.8100;-8.562484;-1.756469
64.8500;-8.444263;-1.653463
64.8900;-8.326041;-1.550457
64.9300;-8.20782;-1.447451
64.9700;-8.089599;-1.344446
65.0100;-7.971377;-1.24144
65.0500;-7.853156;-1.138434
65.0900;-7.744122;-1.025905
65.1300;-7.644896;-0.9044954
65.1700;-7.548922;-0.7805815
65.2100;-7.464193;-0.6488925
65.2500;-7.333909;-0.5651144
65.2900;-7.206728;-0.4751351
65.3300;-7.105553;-0.355345
65.3700;-7.004377;-0.2355548
65.4100;-6.903202;-0.1157646
65.4500;-6.802027;0.004025675
65.4900;-6.700851;0.1238159
65.5300;-6.609496;0.2509262
65.5700;-6.538816;0.3908587
65.6100;-6.460948;0.5269353
65.6500;-6.38118;0.6619291
65.6900;-6.344513;0.8129759
65.7300;-6.321055;0.966085
65.7700;-6.231925;1.094741
65.8100;-6.138195;1.220442
65.8500;-6.044464;1.346143
65.8900;-5.950733;1.471844
65.9300;-5.857002;1.597545
65.9700;-5.763271;1.723246
66.0100;-5.66954;1.848947
66.0500;-5.575809;1.974648
66.0900;-5.482078;2.100349
66.1300;-5.388347;2.22605
66.1700;-5.294616;2.351751
66.2100;-5.200885;2.477452
66.2500;-5.107154;2.603153
66.2900;-5.013423;2.728854
66.3300;-4.919693;2.854555
66.3700;-4.825962;2.980256
66.4100;-4.728085;3.10239
66.4500;-4.588034;3.168559
66.4900;-4.444977;3.231472
66.5300;-4.315272;3.31958
66.5700;-4.185566;3.407688
66.6100;-4.055861;3.495796
66.6500;-3.926156;3.583904
66.6900;-3.796452;3.672012
66.7300;-3.666747;3.76012
66.7700;-3.538836;3.850747
66.8100;-3.419796;3.952748
66.8500;-3.302763;4.0571
66.8900;-3.18573;4.161453
66.9300;-3.068697;4.265806
66.9700;-2.951664;4.370159
67.0100;-2.834631;4.474512
67.0500;-2.717598;4.578865
67.0900;-2.600565;4.683218
67.1300;-2.483532;4.787571
67.1700;-2.366499;4.891924
67.2100;-2.249466;4.996277
67.2500;-2.132433;5.10063
67.2900;-2.0154;5.204983
67.3300;-1.898366;5.309336
67.3700;-1.781333;5.413689
67.4100;-1.664299;5.518042
67.4500;-1.547266;5.622395
67.4900;-1.430233;5.726748
67.5300;-1.313199;5.8311
67.5700;-1.196166;5.935453
67.6100;-1.079132;6.039806
67.6500;-0.9620987;6.144159
67.6900;-0.8887162;6.28057
67.7300;-0.8350323;6.425865
67.7700;-0.7219146;6.534036
67.8100;-0.6048813;6.638389
67.8500;-0.4878481;6.742742
67.8900;-0.3708147;6.847095
67.9300;-0.2791617;6.971965
67.9700;-0.2354241;7.121747
68.0100;-0.1306305;7.236972
68.0500;-0.01359716;7.341325
68.0900;0.09597485;7.453383
68.1300;0.197675;7.572728
68.1700;0.2991311;7.69228
68.2100;0.3994444;7.812793
68.2500;0.4995119;7.933511
68.2900;0.6226918;8.02933
68.3300;0.7457214;8.123439
68.3700;0.8001866;8.268442
68.4100;0.778508;8.422943
68.4500;0.7909747;8.578271
68.4900;0.8266764;8.730954
